0.001,-0.405
0.001,-0.346
0.001,-0.469
0.001,-0.387
0.001,-0.488
0.001,-0.448
0.001,-0.419
0.001,-0.325
0.001,-0.423
0.001,-0.483
0.001,-0.458
0.001,-0.378
0.001,-0.474
0.001,-0.365
0.001,-0.442
0.001,-0.327
0.001,-0.419
0.001,-0.342
0.001,-0.434
0.001,-0.411
0.001,-0.524
0.001,-0.326
0.002,-0.344
0.002,-0.409
0.002,-0.437
0.002,-0.377
0.002,-0.449
0.002,-0.372
0.002,-0.412
0.002,-0.416
0.002,-0.430
0.002,-0.412
0.002,-0.372
0.002,-0.338
0.002,-0.435
0.002,-0.487
0.002,-0.337
0.002,-0.472
0.002,-0.511
0.002,-0.343
0.002,-0.334
0.002,-0.438
0.002,-0.445
0.002,-0.426
0.002,-0.389
0.002,-0.446
0.002,-0.460
0.002,-0.411
0.002,-0.402
0.002,-0.418
0.002,-0.343
0.002,-0.379
0.002,-0.402
0.002,-0.325
0.002,-0.362
0.002,-0.415
0.002,-0.410
0.002,-0.427
0.002,-0.277
0.002,-0.381
0.002,-0.388
0.002,-0.464
0.002,-0.390
0.002,-0.368
0.002,-0.297
0.002,-0.448
0.002,-0.415
0.002,-0.371
0.002,-0.428
0.002,-0.357
0.002,-0.395
0.002,-0.497
0.002,-0.304
0.002,-0.323
0.002,-0.460
0.002,-0.495
0.002,-0.381
0.002,-0.328
0.002,-0.415
0.002,-0.318
0.002,-0.341
0.002,-0.350
0.002,-0.421
0.002,-0.326
0.002,-0.360
0.002,-0.474
0.002,-0.350
0.002,-0.360
0.002,-0.372
0.002,-0.395
0.002,-0.376
0.002,-0.436
0.002,-0.303
0.002,-0.437
0.002,-0.418
0.002,-0.340
0.002,-0.402
0.002,-0.415
0.002,-0.397
0.002,-0.356
0.002,-0.354
0.002,-0.293
0.002,-0.410
0.002,-0.391
0.002,-0.386
0.002,-0.310
0.002,-0.402
0.002,-0.401
0.002,-0.324
0.002,-0.327
0.002,-0.344
0.002,-0.400
0.002,-0.352
0.002,-0.506
0.002,-0.350
0.002,-0.271
0.002,-0.381
0.002,-0.370
0.002,-0.397
0.002,-0.402
0.002,-0.362
0.002,-0.266
0.002,-0.329
0.002,-0.314
0.002,-0.450
0.002,-0.336
0.002,-0.334
0.002,-0.357
0.002,-0.432
0.002,-0.406
0.002,-0.323
0.002,-0.347
0.002,-0.367
0.002,-0.343
0.002,-0.372
0.002,-0.326
0.002,-0.357
0.002,-0.229
0.002,-0.304
0.002,-0.326
0.002,-0.352
0.002,-0.359
0.002,-0.287
0.002,-0.269
0.002,-0.411
0.002,-0.313
0.002,-0.346
0.002,-0.307
0.002,-0.305
0.002,-0.370
0.002,-0.291
0.002,-0.372
0.002,-0.382
0.002,-0.395
0.002,-0.367
0.002,-0.350
0.002,-0.415
0.002,-0.354
0.002,-0.353
0.002,-0.305
0.002,-0.271
0.002,-0.277
0.002,-0.318
0.002,-0.355
0.002,-0.357
0.002,-0.358
0.002,-0.341
0.002,-0.336
0.002,-0.368
0.002,-0.247
0.002,-0.344
0.002,-0.323
0.002,-0.354
0.002,-0.210
0.002,-0.264
0.002,-0.354
0.002,-0.380
0.002,-0.324
0.002,-0.410
0.002,-0.221
0.002,-0.334
0.002,-0.290
0.002,-0.301
0.003,-0.399
0.003,-0.297
0.003,-0.350
0.003,-0.304
0.003,-0.325
0.003,-0.337
0.003,-0.313
0.003,-0.281
0.003,-0.314
0.003,-0.301
0.003,-0.312
0.003,-0.309
0.003,-0.267
0.003,-0.403
0.003,-0.346
0.003,-0.308
0.003,-0.347
0.003,-0.323
0.003,-0.341
0.003,-0.311
0.003,-0.303
0.003,-0.319
0.003,-0.336
0.003,-0.237
0.003,-0.319
0.003,-0.240
0.003,-0.303
0.003,-0.339
0.003,-0.252
0.003,-0.339
0.003,-0.304
0.003,-0.203
0.003,-0.281
0.003,-0.297
0.003,-0.287
0.003,-0.389
0.003,-0.299
0.003,-0.407
0.003,-0.207
0.003,-0.376
0.003,-0.316
0.003,-0.286
0.003,-0.246
0.003,-0.341
0.003,-0.239
0.003,-0.289
0.003,-0.282
0.003,-0.381
0.003,-0.226
0.003,-0.320
0.003,-0.280
0.003,-0.255
0.003,-0.291
0.003,-0.299
0.003,-0.272
0.003,-0.345
0.003,-0.290
0.003,-0.287
0.003,-0.318
0.003,-0.246
0.003,-0.328
0.003,-0.353
0.003,-0.289
0.003,-0.282
0.003,-0.315
0.003,-0.269
0.003,-0.218
0.003,-0.420
0.003,-0.284
0.003,-0.326
0.003,-0.220
0.003,-0.281
0.003,-0.302
0.003,-0.391
0.003,-0.251
0.003,-0.336
0.003,-0.282
0.003,-0.225
0.003,-0.344
0.003,-0.368
0.003,-0.326
0.003,-0.254
0.003,-0.123
0.003,-0.358
0.003,-0.302
0.003,-0.297
0.003,-0.312
0.003,-0.195
0.003,-0.163
0.003,-0.385
0.003,-0.222
0.003,-0.279
0.003,-0.254
0.003,-0.260
0.003,-0.260
0.003,-0.293
0.003,-0.226
0.003,-0.303
0.003,-0.288
0.003,-0.239
0.003,-0.204
0.003,-0.357
0.003,-0.216
0.003,-0.246
0.003,-0.183
0.003,-0.316
0.003,-0.280
0.003,-0.142
0.003,-0.234
0.003,-0.282
0.003,-0.222
0.003,-0.321
0.003,-0.302
0.003,-0.287
0.003,-0.254
0.003,-0.225
0.003,-0.296
0.003,-0.434
0.003,-0.202
0.003,-0.245
0.003,-0.237
0.003,-0.254
0.003,-0.228
0.003,-0.250
0.003,-0.320
0.003,-0.282
0.003,-0.303
0.003,-0.308
0.003,-0.262
0.003,-0.303
0.003,-0.230
0.003,-0.250
0.003,-0.251
0.003,-0.199
0.003,-0.329
0.003,-0.215
0.003,-0.251
0.003,-0.230
0.003,-0.205
0.003,-0.299
0.003,-0.214
0.003,-0.215
0.003,-0.173
0.003,-0.343
0.003,-0.344
0.003,-0.375
0.003,-0.275
0.003,-0.222
0.003,-0.233
0.003,-0.244
0.003,-0.277
0.003,-0.239
0.003,-0.239
0.003,-0.257
0.003,-0.233
0.003,-0.239
0.003,-0.171
0.003,-0.237
0.003,-0.262
0.003,-0.182
0.003,-0.230
0.003,-0.228
0.003,-0.285
0.003,-0.254
0.003,-0.255
0.003,-0.268
0.003,-0.220
0.003,-0.192
0.003,-0.232
0.004,-0.186
0.004,-0.179
0.004,-0.321
0.004,-0.243
0.004,-0.249
0.004,-0.293
0.004,-0.178
0.004,-0.251
0.004,-0.251
0.004,-0.179
0.004,-0.216
0.004,-0.213
0.004,-0.251
0.004,-0.162
0.004,-0.274
0.004,-0.145
0.004,-0.208
0.004,-0.236
0.004,-0.261
0.004,-0.200
0.004,-0.258
0.004,-0.194
0.004,-0.217
0.004,-0.202
0.004,-0.247
0.004,-0.182
0.004,-0.160
0.004,-0.197
0.004,-0.178
0.004,-0.324
0.004,-0.222
0.004,-0.151
0.004,-0.224
0.004,-0.210
0.004,-0.260
0.004,-0.263
0.004,-0.233
0.004,-0.242
0.004,-0.215
0.004,-0.222
0.004,-0.197
0.004,-0.270
0.004,-0.281
0.004,-0.198
0.004,-0.166
0.004,-0.253
0.004,-0.186
0.004,-0.177
0.004,-0.219
0.004,-0.140
0.004,-0.208
0.004,-0.277
0.004,-0.241
0.004,-0.142
0.004,-0.236
0.004,-0.214
0.004,-0.235
0.004,-0.274
0.004,-0.232
0.004,-0.206
0.004,-0.206
0.004,-0.150
0.004,-0.154
0.004,-0.145
0.004,-0.148
0.004,-0.152
0.004,-0.206
0.004,-0.180
0.004,-0.154
0.004,-0.235
0.004,-0.170
0.004,-0.180
0.004,-0.147
0.004,-0.130
0.004,-0.173
0.004,-0.115
0.004,-0.196
0.004,-0.180
0.004,-0.188
0.004,-0.230
0.004,-0.195
0.004,-0.189
0.004,-0.148
0.004,-0.197
0.004,-0.280
0.004,-0.186
0.004,-0.239
0.004,-0.148
0.004,-0.135
0.004,-0.265
0.004,-0.145
0.004,-0.151
0.004,-0.149
0.004,-0.179
0.004,-0.237
0.004,-0.271
0.004,-0.164
0.004,-0.157
0.004,-0.217
0.004,-0.174
0.004,-0.137
0.004,-0.085
0.004,-0.119
0.004,-0.168
0.004,-0.146
0.004,-0.167
0.004,-0.210
0.004,-0.140
0.004,-0.178
0.004,-0.133
0.004,-0.149
0.004,-0.155
0.004,-0.172
0.004,-0.159
0.004,-0.144
0.004,-0.202
0.004,-0.099
0.004,-0.125
0.004,-0.120
0.004,-0.159
0.004,-0.212
0.004,-0.153
0.004,-0.104
0.004,-0.124
0.004,-0.206
0.004,-0.243
0.004,-0.159
0.004,-0.148
0.004,-0.238
0.004,-0.183
0.004,-0.214
0.004,-0.169
0.004,-0.091
0.004,-0.092
0.004,-0.121
0.005,-0.105
0.005,-0.217
0.005,-0.054
0.005,-0.128
0.005,-0.093
0.005,-0.115
0.005,-0.154
0.005,-0.116
0.005,-0.176
0.005,-0.136
0.005,-0.134
0.005,-0.146
0.005,-0.094
0.005,-0.151
0.005,-0.175
0.005,-0.119
0.005,-0.235
0.005,-0.204
0.005,-0.120
0.005,-0.093
0.005,-0.103
0.005,-0.147
0.005,-0.160
0.005,-0.042
0.005,-0.152
0.005,-0.044
0.005,-0.134
0.005,-0.075
0.005,-0.227
0.005,-0.118
0.005,-0.047
0.005,-0.173
0.005,-0.118
0.005,-0.085
0.005,-0.101
0.005,-0.151
0.005,-0.084
0.005,-0.093
0.005,-0.269
0.005,-0.108
0.005,-0.123
0.005,-0.145
0.005,-0.049
0.005,-0.161
0.005,-0.099
0.005,-0.095
0.005,-0.138
0.005,-0.134
0.005,-0.138
0.005,-0.119
0.005,-0.123
0.005,-0.106
0.005,-0.178
0.005,-0.115
0.005,-0.176
0.005,-0.090
0.005,-0.103
0.005,-0.083
0.005,-0.066
0.005,-0.050
0.005,-0.073
0.005,-0.126
0.005,-0.147
0.005,-0.048
0.005,-0.112
0.005,-0.059
0.005,-0.028
0.005,-0.072
0.005,-0.150
0.005,-0.105
0.005,-0.109
0.005,-0.157
0.005,-0.056
0.005,0.018
0.005,-0.089
0.005,-0.146
0.005,-0.072
0.005,-0.096
0.005,-0.021
0.005,-0.055
0.005,-0.020
0.005,-0.135
0.005,-0.145
0.005,-0.090
0.005,-0.085
0.005,-0.130
0.005,-0.175
0.005,0.021
0.005,-0.087
0.005,-0.059
0.005,-0.044
0.005,-0.095
0.005,-0.123
0.005,-0.139
0.005,-0.109
0.005,-0.098
0.005,-0.159
0.005,0.020
0.005,-0.176
0.005,-0.130
0.005,-0.099
0.005,-0.089
0.005,0.013
0.005,-0.053
0.005,-0.122
0.005,-0.095
0.005,-0.114
0.005,-0.089
0.005,-0.093
0.005,-0.004
0.005,-0.184
0.005,-0.128
0.005,-0.182
0.005,-0.166
0.005,-0.105
0.005,-0.102
0.005,-0.077
0.005,-0.098
0.005,-0.065
0.005,-0.060
0.005,-0.121
0.005,-0.153
0.005,0.057
0.005,-0.136
0.005,-0.090
0.005,-0.090
0.005,0.020
0.005,-0.083
0.005,-0.082
0.005,-0.096
0.005,-0.093
0.005,-0.104
0.005,-0.142
0.005,-0.071
0.006,-0.065
0.006,-0.044
0.006,-0.032
0.006,-0.080
0.006,-0.056
0.006,-0.075
0.006,-0.027
0.006,-0.062
0.006,-0.000
0.006,0.048
0.006,0.053
0.006,-0.063
0.006,-0.170
0.006,0.069
0.006,-0.009
0.006,-0.035
0.006,-0.022
0.006,-0.174
0.006,-0.061
0.006,-0.044
0.006,-0.071
0.006,-0.082
0.006,-0.012
0.006,0.058
0.006,-0.105
0.006,-0.124
0.006,-0.112
0.006,-0.001
0.006,-0.021
0.006,0.080
0.006,-0.102
0.006,-0.034
0.006,-0.156
0.006,-0.027
0.006,-0.013
0.006,0.074
0.006,-0.069
0.006,-0.178
0.006,0.036
0.006,-0.057
0.006,-0.036
0.006,0.085
0.006,0.029
0.006,-0.024
0.006,-0.055
0.006,-0.027
0.006,0.061
0.006,-0.066
0.006,0.033
0.006,-0.063
0.006,0.102
0.006,0.020
0.006,0.040
0.006,0.003
0.006,-0.058
0.006,0.037
0.006,-0.077
0.006,0.034
0.006,-0.033
0.006,-0.003
0.006,-0.079
0.006,-0.001
0.006,-0.096
0.006,-0.016
0.006,0.038
0.006,-0.005
0.006,0.024
0.006,-0.050
0.006,-0.045
0.006,-0.016
0.006,0.021
0.006,0.009
0.006,0.022
0.006,0.005
0.006,-0.013
0.006,0.003
0.006,0.018
0.006,-0.002
0.006,-0.022
0.006,0.017
0.006,-0.066
0.006,-0.076
0.006,0.022
0.006,-0.023
0.006,-0.019
0.006,-0.051
0.006,-0.060
0.006,-0.026
0.006,-0.080
0.006,0.077
0.006,-0.000
0.006,-0.065
0.006,0.067
0.006,0.027
0.006,-0.051
0.006,0.010
0.006,-0.044
0.006,0.019
0.006,-0.027
0.006,-0.004
0.006,-0.071
0.006,0.055
0.006,0.043
0.006,-0.042
0.006,-0.044
0.006,0.020
0.006,-0.045
0.006,0.028
0.006,0.044
0.006,-0.011
0.006,0.009
0.006,-0.009
0.006,0.085
0.006,0.100
0.006,0.018
0.006,0.066
0.006,0.043
0.006,-0.081
0.006,0.042
0.006,-0.011
0.006,0.089
0.006,0.052
0.006,0.042
0.006,0.056
0.006,0.036
0.006,0.091
0.006,0.062
0.006,-0.033
0.006,0.090
0.006,-0.162
0.006,0.004
0.006,0.000
0.006,0.033
0.006,0.164
0.006,0.079
0.006,0.041
0.006,-0.010
0.006,-0.078
0.006,0.064
0.006,-0.046
0.006,-0.005
0.006,0.024
0.007,-0.015
0.007,-0.037
0.007,0.125
0.007,0.094
0.007,-0.000
0.007,0.120
0.007,-0.064
0.007,0.015
0.007,0.019
0.007,0.024
0.007,0.075
0.007,0.052
0.007,0.070
0.007,0.089
0.007,0.086
0.007,0.052
0.007,0.032
0.007,0.021
0.007,0.098
0.007,0.021
0.007,0.091
0.007,0.057
0.007,0.042
0.007,-0.058
0.007,0.061
0.007,-0.040
0.007,0.127
0.007,0.107
0.007,0.099
0.007,0.053
0.007,0.041
0.007,0.096
0.007,0.076
0.007,0.096
0.007,0.074
0.007,0.015
0.007,0.022
0.007,0.004
0.007,0.163
0.007,-0.002
0.007,0.107
0.007,0.060
0.007,0.046
0.007,0.035
0.007,0.019
0.007,0.097
0.007,0.065
0.007,0.039
0.007,0.113
0.007,0.114
0.007,0.120
0.007,0.083
0.007,0.121
0.007,0.014
0.007,-0.085
0.007,0.077
0.007,0.101
0.007,0.049
0.007,0.096
0.007,0.095
0.007,0.022
0.007,0.069
0.007,0.073
0.007,0.092
0.007,0.147
0.007,0.102
0.007,0.044
0.007,0.078
0.007,0.057
0.007,0.105
0.007,0.074
0.007,0.014
0.007,0.093
0.007,0.081
0.007,0.140
0.007,-0.018
0.007,0.104
0.007,0.007
0.007,0.019
0.007,-0.005
0.007,0.027
0.007,0.077
0.007,0.057
0.007,0.170
0.007,0.026
0.007,0.114
0.007,0.093
0.007,-0.013
0.007,0.069
0.007,0.045
0.007,0.110
0.007,0.018
0.007,0.101
0.007,0.057
0.007,0.062
0.007,0.127
0.007,0.139
0.007,0.059
0.007,0.064
0.007,0.037
0.007,0.110
0.007,0.016
0.007,0.184
0.007,0.027
0.007,0.073
0.007,0.151
0.007,0.094
0.007,0.031
0.007,0.058
0.007,0.110
0.007,0.153
0.007,0.115
0.007,0.154
0.007,0.024
0.007,0.079
0.007,0.110
0.007,0.234
0.007,0.119
0.007,0.185
0.007,0.144
0.007,0.135
0.007,0.089
0.007,0.084
0.007,0.187
0.007,0.223
0.007,0.108
0.007,0.140
0.007,0.171
0.007,0.157
0.007,0.105
0.007,0.094
0.007,0.076
0.007,0.155
0.007,0.176
0.007,0.046
0.008,0.147
0.008,0.090
0.008,0.112
0.008,0.192
0.008,0.103
0.008,0.086
0.008,0.028
0.008,0.121
0.008,0.120
0.008,0.174
0.008,0.130
0.008,0.144
0.008,0.059
0.008,0.105
0.008,0.122
0.008,0.033
0.008,0.137
0.008,0.161
0.008,0.136
0.008,0.168
0.008,0.112
0.008,0.132
0.008,0.144
0.008,0.129
0.008,0.164
0.008,0.224
0.008,0.130
0.008,0.094
0.008,0.129
0.008,0.183
0.008,0.153
0.008,0.120
0.008,0.030
0.008,0.089
0.008,0.101
0.008,0.209
0.008,0.077
0.008,0.158
0.008,0.154
0.008,0.202
0.008,0.092
0.008,0.171
0.008,0.136
0.008,0.210
0.008,0.187
0.008,0.202
0.008,0.138
0.008,0.124
0.008,0.121
0.008,0.181
0.008,0.195
0.008,0.125
0.008,0.220
0.008,0.085
0.008,0.114
0.008,0.109
0.008,0.224
0.008,0.208
0.008,0.139
0.008,0.190
0.008,0.198
0.008,0.216
0.008,0.132
0.008,0.148
0.008,0.189
0.008,0.174
0.008,0.228
0.008,0.182
0.008,0.164
0.008,0.249
0.008,0.105
0.008,0.223
0.008,0.184
0.008,0.099
0.008,0.086
0.008,0.180
0.008,0.220
0.008,0.187
0.008,0.198
0.008,0.183
0.008,0.188
0.008,0.164
0.008,0.174
0.008,0.118
0.008,0.189
0.008,0.167
0.008,0.180
0.008,0.120
0.008,0.173
0.008,0.212
0.008,0.135
0.008,0.185
0.008,0.094
0.008,0.227
0.008,0.169
0.008,0.117
0.008,0.181
0.008,0.181
0.008,0.124
0.008,0.243
0.008,0.156
0.008,0.114
0.008,0.128
0.008,0.169
0.008,0.224
0.008,0.157
0.008,0.163
0.008,0.238
0.008,0.237
0.008,0.269
0.008,0.220
0.008,0.198
0.008,0.093
0.008,0.252
0.008,0.220
0.008,0.302
0.008,0.203
0.008,0.229
0.008,0.123
0.008,0.224
0.008,0.153
0.008,0.156
0.008,0.180
0.008,0.276
0.008,0.195
0.008,0.277
0.008,0.271
0.008,0.164
0.008,0.136
0.008,0.162
0.008,0.227
0.008,0.166
0.008,0.311
0.008,0.158
0.008,0.219
0.009,0.194
0.009,0.300
0.009,0.108
0.009,0.204
0.009,0.108
0.009,0.282
0.009,0.204
0.009,0.260
0.009,0.259
0.009,0.324
0.009,0.185
0.009,0.213
0.009,0.213
0.009,0.145
0.009,0.264
0.009,0.225
0.009,0.107
0.009,0.302
0.009,0.206
0.009,0.165
0.009,0.291
0.009,0.290
0.009,0.279
0.009,0.161
0.009,0.179
0.009,0.231
0.009,0.198
0.009,0.263
0.009,0.282
0.009,0.305
0.009,0.208
0.009,0.206
0.009,0.182
0.009,0.257
0.009,0.195
0.009,0.213
0.009,0.277
0.009,0.197
0.009,0.216
0.009,0.199
0.009,0.219
0.009,0.272
0.009,0.298
0.009,0.234
0.009,0.337
0.009,0.266
0.009,0.251
0.009,0.233
0.009,0.191
0.009,0.217
0.009,0.234
0.009,0.251
0.009,0.197
0.009,0.265
0.009,0.268
0.009,0.185
0.009,0.323
0.009,0.223
0.009,0.239
0.009,0.207
0.009,0.291
0.009,0.191
0.009,0.268
0.009,0.171
0.009,0.301
0.009,0.148
0.009,0.227
0.009,0.218
0.009,0.120
0.009,0.332
0.009,0.249
0.009,0.230
0.009,0.275
0.009,0.284
0.009,0.253
0.009,0.291
0.009,0.248
0.009,0.214
0.009,0.282
0.009,0.207
0.009,0.229
0.009,0.234
0.009,0.263
0.009,0.282
0.009,0.265
0.009,0.295
0.009,0.292
0.009,0.174
0.009,0.225
0.009,0.229
0.009,0.405
0.009,0.244
0.009,0.202
0.009,0.228
0.009,0.254
0.009,0.301
0.009,0.247
0.009,0.226
0.009,0.298
0.009,0.251
0.009,0.189
0.009,0.218
0.009,0.330
0.009,0.168
0.009,0.250
0.009,0.222
0.009,0.237
0.009,0.294
0.009,0.230
0.009,0.182
0.009,0.256
0.009,0.234
0.009,0.281
0.009,0.300
0.009,0.242
0.009,0.253
0.009,0.261
0.009,0.232
0.009,0.274
0.009,0.199
0.009,0.273
0.009,0.142
0.009,0.344
0.009,0.255
0.009,0.323
0.009,0.211
0.009,0.228
0.009,0.300
0.009,0.303
0.009,0.270
0.009,0.298
0.009,0.288
0.009,0.334
0.009,0.351
0.009,0.330
0.009,0.236
0.009,0.255
0.009,0.220
0.009,0.294
0.009,0.348
0.009,0.283
0.009,0.190
0.010,0.312
0.010,0.314
0.010,0.351
0.010,0.279
0.010,0.250
0.010,0.251
0.010,0.261
0.010,0.303
0.010,0.265
0.010,0.230
0.010,0.336
0.010,0.288
0.010,0.300
0.010,0.356
0.010,0.327
0.010,0.314
0.010,0.252
0.010,0.249
0.010,0.255
0.010,0.236
0.010,0.337
0.010,0.329
0.010,0.310
0.010,0.345
0.010,0.322
0.010,0.224
0.010,0.307
0.010,0.300
0.010,0.285
0.010,0.358
0.010,0.250
0.010,0.259
0.010,0.311
0.010,0.371
0.010,0.266
0.010,0.239
0.010,0.285
0.010,0.265
0.010,0.369
0.010,0.330
0.010,0.383
0.010,0.285
0.010,0.334
0.010,0.330
0.010,0.374
0.010,0.279
0.010,0.315
0.010,0.312
0.010,0.303
0.010,0.286
0.010,0.334
0.010,0.401
0.010,0.324
0.010,0.281
0.010,0.315
0.010,0.334
0.010,0.266
0.010,0.333
0.010,0.252
0.010,0.356
0.010,0.353
0.010,0.357
0.010,0.271
0.010,0.285
0.010,0.343
0.010,0.186
0.010,0.272
0.010,0.362
0.010,0.326
0.010,0.320
0.010,0.344
0.010,0.352
0.010,0.259
0.010,0.340
0.010,0.246
0.010,0.241
0.010,0.396
0.010,0.360
0.010,0.379
0.010,0.243
0.010,0.311
0.010,0.318
0.010,0.414
0.010,0.260
0.010,0.341
0.010,0.423
0.010,0.301
0.010,0.274
0.010,0.328
0.010,0.401
0.010,0.304
0.010,0.359
0.010,0.385
0.010,0.334
0.010,0.435
0.010,0.399
0.010,0.455
0.010,0.391
0.010,0.312
0.010,0.334
0.010,0.374
0.010,0.283
0.010,0.374
0.010,0.294
0.010,0.338
0.010,0.307
0.010,0.345
0.010,0.275
0.010,0.429
0.010,0.403
0.010,0.395
0.010,0.338
0.010,0.375
0.010,0.361
0.010,0.297
0.010,0.407
0.010,0.372
0.010,0.328
0.010,0.284
0.010,0.347
0.010,0.322
0.010,0.249
0.010,0.399
0.010,0.379
0.010,0.304
0.010,0.359
0.010,0.322
0.010,0.337
0.010,0.421
0.010,0.345
0.010,0.264
0.010,0.327
0.010,0.313
0.010,0.368
0.010,0.410
0.010,0.377
0.010,0.247
0.010,0.365
0.010,0.366
0.010,0.416
0.010,0.440
0.010,0.427
0.010,0.333
0.010,0.433
0.010,0.401
0.010,0.459
0.010,0.388
0.010,0.359
0.010,0.301
0.010,0.333
0.010,0.399
0.010,0.396
0.010,0.405
0.010,0.434
0.010,0.273
0.010,0.263
0.010,0.383
0.010,0.379
0.010,0.250
0.011,0.368
0.011,0.416
0.011,0.439
0.011,0.438
0.011,0.377
0.011,0.352
0.011,0.342
0.011,0.386
0.011,0.310
0.011,0.316
0.011,0.389
0.011,0.404
0.011,0.382
0.011,0.368
0.011,0.409
0.011,0.362
0.011,0.365
0.011,0.389
0.011,0.332
0.011,0.446
0.011,0.448
0.011,0.410
0.011,0.322
0.011,0.383
0.011,0.417
0.011,0.395
0.011,0.400
0.011,0.485
0.011,0.368
0.011,0.448
0.011,0.336
0.011,0.340
0.011,0.412
0.011,0.373
0.011,0.368
0.011,0.364
0.011,0.344
0.011,0.342
0.011,0.375
0.011,0.427
0.011,0.346
0.011,0.347
0.011,0.360
0.011,0.343
0.011,0.413
0.011,0.385
0.011,0.368
0.011,0.372
0.011,0.407
0.011,0.388
0.011,0.441
0.011,0.336
0.011,0.418
0.011,0.358
0.011,0.462
0.011,0.354
0.011,0.503
0.011,0.349
0.011,0.397
0.011,0.415
0.011,0.426
0.011,0.386
0.011,0.406
0.011,0.382
0.011,0.356
0.011,0.489
0.011,0.408
0.011,0.459
0.011,0.467
0.011,0.365
0.011,0.404
0.011,0.382
0.011,0.346
0.011,0.426
0.011,0.420
0.011,0.460
0.011,0.385
0.011,0.402
0.011,0.375
0.011,0.316
0.011,0.331
0.011,0.469
0.011,0.428
0.011,0.282
0.011,0.443
0.011,0.403
0.011,0.373
0.011,0.462
0.011,0.416
0.011,0.348
0.011,0.438
0.011,0.350
0.011,0.450
0.011,0.369
0.011,0.354
0.011,0.381
0.011,0.536
0.011,0.373
0.011,0.411
0.011,0.479
0.011,0.422
0.011,0.434
0.011,0.390
0.011,0.341
0.011,0.388
0.011,0.411
0.011,0.436
0.011,0.426
0.011,0.407
0.011,0.395
0.011,0.451
0.011,0.412
0.011,0.351
0.011,0.475
